Player_Id,Year,Team,Games_Played,Attempts,Yards,Average,Long,TDs,First_Downs,First_Down_Percentage,Rushes_Over_Twenty_Yards,Rushes_Over_Forty_Yards,Fumbles
bobby-anderson,1973,DenverBroncos,12,19,61,3.2,0,1,0,0,0,0,0
bobby-anderson,1975,WashingtonRedskins,6,1,1,1,1,0,0,0,0,0,0
bobby-anderson,TOTAL,--,54,314,1282,4.1,1,9,0,0,0,0,0
bralon-addison,2016,ChicagoBears,2,1,4,4,4,0,0,0,0,0,0
bralon-addison,TOTAL,--,2,1,4,4,4,0,0,0,0,0,0
buddy-allen,1961,DenverBroncos,1,3,-4,-1.3,0,0,0,0,0,0,0
buddy-allen,TOTAL,--,1,3,-4,-1.3,0,0,0,0,0,0,0
butch-avinger,1953,NewYorkGiants,12,5,6,1.2,0,0,0,0,0,0,0
butch-avinger,TOTAL,--,12,5,6,1.2,0,0,0,0,0,0,0
cameron-artis-payne,2015,CarolinaPanthers,7,45,183,4.1,31,1,6,13.33,2,0,0
cameron-artis-payne,2016,CarolinaPanthers,3,36,144,4,14,2,5,13.89,0,0,0
cameron-artis-payne,2017,CarolinaPanthers,13,18,95,5.3,43,1,5,27.78,1,1,0
cameron-artis-payne,2018,CarolinaPanthers,9,19,69,3.6,15,1,8,42.11,0,0,0
cameron-artis-payne,TOTAL,--,32,118,491,4.2,103,5,24,20.34,3,1,0
carl-aikens,1987,LosAngelesRaiders,3,1,1,1,1,0,0,0,0,0,0
carl-aikens,TOTAL,--,3,1,1,1,1,0,0,0,0,0,0
charles-alexander,1979,CincinnatiBengals,16,88,286,3.3,17,1,0,0,0,0,0
charles-alexander,1980,CincinnatiBengals,16,169,702,4.2,37,2,0,0,0,0,0
charles-alexander,1981,CincinnatiBengals,15,98,292,3,16,2,0,0,0,0,0
charles-alexander,1982,CincinnatiBengals,9,64,207,3.2,18,1,0,0,0,0,0
charles-alexander,1983,CincinnatiBengals,14,153,523,3.4,12,3,0,0,0,0,0
charles-alexander,1984,CincinnatiBengals,16,132,479,3.6,22,2,0,0,0,0,0
charles-alexander,1985,CincinnatiBengals,16,44,156,3.6,18,2,0,0,0,0,0
charles-alexander,TOTAL,--,102,748,2645,3.5,140,13,0,0,0,0,0
charlie-adams,2003,DenverBroncos,4,0,0,0,0,0,0,0,0,0,0
charlie-adams,2004,DenverBroncos,4,0,0,0,0,0,0,0,0,0,0
charlie-adams,2005,DenverBroncos,16,5,14,2.8,13,0,1,20,0,0,0
charlie-adams,2006,HoustonTexans,0,0,0,0,0,0,0,0,0,0,0
charlie-adams,TOTAL,--,24,5,14,2.8,13,0,1,20,0,0,0
charlie-ane-2,1953,DetroitLions,12,0,0,0,0,0,0,0,0,0,0
charlie-ane-2,1954,DetroitLions,12,0,0,0,0,0,0,0,0,0,0
charlie-ane-2,1955,DetroitLions,12,0,0,0,0,0,0,0,0,0,0
charlie-ane-2,1956,DetroitLions,12,0,0,0,0,0,0,0,0,0,0
charlie-ane-2,1957,DetroitLions,12,0,0,0,0,0,0,0,0,0,0
charlie-ane-2,1958,DetroitLions,12,0,0,0,0,0,0,0,0,0,0
charlie-ane-2,1959,DetroitLions,11,0,10,0,0,0,0,0,0,0,0
charlie-ane-2,TOTAL,--,83,0,10,0,0,0,0,0,0,0,0
cliff-aberson,1946,GreenBayPackers,10,48,161,3.4,0,0,0,0,0,0,0
cliff-aberson,TOTAL,--,10,48,161,3.4,0,0,0,0,0,0,0
cliff-austin,1983,NewOrleansSaints,11,4,16,4,5,0,0,0,0,0,0
cliff-austin,1984,AtlantaFalcons,15,4,7,1.8,3,0,0,0,0,0,0
cliff-austin,1985,AtlantaFalcons,14,20,110,5.5,17,0,0,0,0,0,0
cliff-austin,1986,AtlantaFalcons,15,62,280,4.5,22,1,0,0,0,0,0
cliff-austin,1987,TampaBayBuccaneers,3,19,32,1.7,8,1,0,0,0,0,0
cliff-austin,TOTAL,--,58,109,445,4.1,55,2,0,0,0,0,0
colt-anderson,2010,PhiladelphiaEagles,8,0,0,0,0,0,0,0,0,0,0
colt-anderson,2011,PhiladelphiaEagles,12,0,0,0,0,0,0,0,0,0,0
colt-anderson,2012,PhiladelphiaEagles,14,0,0,0,0,0,0,0,0,0,0
colt-anderson,2013,PhiladelphiaEagles,14,0,0,0,0,0,0,0,0,0,0
colt-anderson,2014,IndianapolisColts,15,0,0,0,0,0,0,0,0,0,0
colt-anderson,2015,IndianapolisColts,14,1,-1,-1,-1,0,0,0,0,0,0
colt-anderson,2016,BuffaloBills,2,0,0,0,0,0,0,0,0,0,0
colt-anderson,2017,BuffaloBills,5,--,--,--,--,--,--,--,--,--,--
colt-anderson,TOTAL,--,84,1,-1,-1,-1,0,0,0,0,0,0
curtis-adams,1985,SanDiegoChargers,1,16,49,3.1,14,1,0,0,0,0,0
curtis-adams,1986,SanDiegoChargers,7,118,366,3.1,22,4,0,0,0,0,0
curtis-adams,1987,SanDiegoChargers,12,90,343,3.8,24,1,0,0,0,0,0
curtis-adams,1988,SanDiegoChargers,7,38,149,3.9,14,1,0,0,0,0,0
curtis-adams,TOTAL,--,27,262,907,3.5,74,7,0,0,0,0,0
dale-atkeson,1954,WashingtonRedskins,10,68,176,2.6,0,2,0,0,0,0,0
dale-atkeson,1955,WashingtonRedskins,11,77,300,3.9,0,1,0,0,0,0,0
dale-atkeson,1956,WashingtonRedskins,5,63,163,2.6,0,1,0,0,0,0,0
dale-atkeson,TOTAL,--,26,208,639,3.1,0,4,0,0,0,0,0
damien-anderson,2002,ArizonaCardinals,10,24,65,2.7,14,0,3,12.5,0,0,0
damien-anderson,2003,ArizonaCardinals,16,18,68,3.8,17,0,5,27.78,0,0,0
damien-anderson,2004,ArizonaCardinals,4,1,2,2,2,0,0,0,0,0,0
damien-anderson,2005,ArizonaCardinals,5,2,7,3.5,6,0,0,0,0,0,0
damien-anderson,TOTAL,--,35,45,142,3.2,39,0,8,17.78,0,0,0
danny-abramowicz,1967,NewOrleansSaints,14,0,0,0,0,0,0,0,0,0,0
danny-abramowicz,1968,NewOrleansSaints,14,2,27,13.5,0,0,0,0,0,0,0
danny-abramowicz,1969,NewOrleansSaints,14,3,61,20.3,0,0,0,0,0,0,0
danny-abramowicz,1970,NewOrleansSaints,14,1,7,7,0,0,0,0,0,0,0
danny-abramowicz,1971,NewOrleansSaints,14,0,0,0,0,0,0,0,0,0,0
danny-abramowicz,1972,NewOrleansSaints,13,0,0,0,0,0,0,0,0,0,0
danny-abramowicz,1973,SanFrancisco49ers,14,0,0,0,0,0,0,0,0,0,0
danny-abramowicz,1974,SanFrancisco49ers,14,0,0,0,0,0,0,0,0,0,0
danny-abramowicz,1975,BuffaloBills,0,0,0,0,0,0,0,0,0,0,0
danny-abramowicz,TOTAL,--,111,6,95,15.8,0,0,0,0,0,0,0
darnell-autry,1997,ChicagoBears,13,112,319,2.9,17,1,12,10.71,0,0,2
darnell-autry,1998,PhiladelphiaEagles,0,0,0,0,0,0,0,0,0,0,0
darnell-autry,2000,PhiladelphiaEagles,11,112,334,3,15,3,16,14.29,0,0,2
darnell-autry,TOTAL,--,24,224,653,2.9,32,4,28,12.5,0,0,4
dave-atkins,1973,SanFrancisco49ers,5,4,19,4.8,0,1,0,0,0,0,0
dave-atkins,1974,SanFrancisco49ers,1,0,0,0,0,0,0,0,0,0,0
dave-atkins,1975,SanDiegoChargers,3,1,4,4,4,0,0,0,0,0,0
dave-atkins,TOTAL,--,9,5,23,4.6,4,1,0,0,0,0,0
david-adams,1987,DallasCowboys,3,7,49,7,27,1,0,0,0,0,0
david-adams,TOTAL,--,3,7,49,7,27,1,0,0,0,0,0
david-akers,1998,WashingtonRedskins,1,0,0,0,0,0,0,0,0,0,0
david-akers,1999,PhiladelphiaEagles,16,0,0,0,0,0,0,0,0,0,0
david-akers,2000,PhiladelphiaEagles,16,1,15,15,15,0,1,100,0,0,0
david-akers,2001,PhiladelphiaEagles,16,0,0,0,0,0,0,0,0,0,0
david-akers,2002,PhiladelphiaEagles,16,1,10,10,10,0,1,100,0,0,0
david-akers,2003,PhiladelphiaEagles,16,0,0,0,0,0,0,0,0,0,0
david-akers,2004,PhiladelphiaEagles,16,0,0,0,0,0,0,0,0,0,0
david-akers,2005,PhiladelphiaEagles,12,0,0,0,0,0,0,0,0,0,0
david-akers,2006,PhiladelphiaEagles,16,0,0,0,0,0,0,0,0,0,0
david-akers,2007,PhiladelphiaEagles,16,0,0,0,0,0,0,0,0,0,0
david-akers,2008,PhiladelphiaEagles,16,0,0,0,0,0,0,0,0,0,0
david-akers,2009,PhiladelphiaEagles,16,0,0,0,0,0,0,0,0,0,0
david-akers,2010,PhiladelphiaEagles,16,0,0,0,0,0,0,0,0,0,0
david-akers,2011,SanFrancisco49ers,16,0,0,0,0,0,0,0,0,0,0
david-akers,2012,SanFrancisco49ers,16,0,0,0,0,0,0,0,0,0,0
david-akers,2013,DetroitLions,16,0,0,0,0,0,0,0,0,0,0
david-akers,TOTAL,--,237,2,25,12.5,25,0,2,100,0,0,0
david-allen,2003,JacksonvilleJaguars,14,4,8,2,6,0,1,25,0,0,0
david-allen,2004,JacksonvilleJaguars,5,0,0,0,0,0,0,0,0,0,0
david-allen,2005,St.LouisRams,4,0,0,0,0,0,0,0,0,0,0
david-allen,TOTAL,--,23,4,8,2,6,0,1,25,0,0,0
david-archer,1984,AtlantaFalcons,2,6,38,6.3,12,0,0,0,0,0,0
david-archer,1985,AtlantaFalcons,16,70,347,5,29,2,0,0,0,0,0
david-archer,1986,AtlantaFalcons,11,52,298,5.7,22,0,0,0,0,0,0
david-archer,1987,AtlantaFalcons,9,2,8,4,7,0,0,0,0,0,0
david-archer,1988,WashingtonRedskins,1,3,1,0.3,4,0,0,0,0,0,0
david-archer,1989,SanDiegoChargers,16,2,14,7,14,0,0,0,0,0,0
david-archer,1991,PhiladelphiaEagles,0,0,0,0,0,0,0,0,0,0,0
david-archer,1992,PhiladelphiaEagles,0,0,0,0,0,0,0,0,0,0,0
david-archer,TOTAL,--,55,135,706,5.2,88,2,0,0,0,0,0
david-ausberry,2011,OaklandRaiders,12,1,-2,-2,-2,0,0,0,0,0,0
david-ausberry,2012,OaklandRaiders,16,0,0,0,0,0,0,0,0,0,0
david-ausberry,2013,OaklandRaiders,0,0,0,0,0,0,0,0,0,0,0
david-ausberry,2014,OaklandRaiders,6,0,0,0,0,0,0,0,0,0,0
david-ausberry,TOTAL,--,34,1,-2,-2,-2,0,0,0,0,0,0
demarcus-ayers,2016,PittsburghSteelers,2,2,-12,-6,0,0,0,0,0,0,0
demarcus-ayers,TOTAL,--,2,2,-12,-6,0,0,0,0,0,0,0
deon-anderson,2007,DallasCowboys,8,0,0,0,0,0,0,0,0,0,0
deon-anderson,2008,DallasCowboys,14,2,3,1.5,3,0,0,0,0,0,0
deon-anderson,2009,DallasCowboys,16,0,0,0,0,0,0,0,0,0,0
deon-anderson,2010,MiamiDolphins,1,0,0,0,0,0,0,0,0,0,0
deon-anderson,TOTAL,--,39,2,3,1.5,3,0,0,0,0,0,0
derek-anderson,2005,ClevelandBrowns,0,0,0,0,0,0,0,0,0,0,0
derek-anderson,2006,ClevelandBrowns,5,4,47,11.8,33,0,2,50,1,0,1
derek-anderson,2007,ClevelandBrowns,16,32,70,2.2,11,3,12,37.5,0,0,1
derek-anderson,2008,ClevelandBrowns,10,25,55,2.2,15,0,5,20,0,0,5
derek-anderson,2009,ClevelandBrowns,8,10,8,0.8,3,2,6,60,0,0,2
derek-anderson,2010,ArizonaCardinals,12,5,25,5,11,0,2,40,0,0,1
derek-anderson,2011,CarolinaPanthers,2,2,-2,-1,-1,0,0,0,0,0,0
derek-anderson,2012,CarolinaPanthers,2,0,0,0,0,0,0,0,0,0,0
derek-anderson,2013,CarolinaPanthers,4,5,0,0,2,0,1,20,0,0,0
derek-anderson,2014,CarolinaPanthers,6,8,24,3,8,0,3,37.5,0,0,2
derek-anderson,2015,CarolinaPanthers,3,7,-2,-0.3,2,0,0,0,0,0,1
derek-anderson,2016,CarolinaPanthers,5,1,4,4,4,0,0,0,0,0,1
derek-anderson,2017,CarolinaPanthers,3,2,-2,-1,-1,0,0,0,0,0,0
derek-anderson,2018,BuffaloBills,2,1,-1,-1,-1,0,0,0,0,0,0
derek-anderson,TOTAL,--,78,102,226,2.2,86,5,31,30.39,1,0,14
derrick-alexander,1994,ClevelandBrowns,14,4,38,9.5,25,0,3,75,1,0,0
derrick-alexander,1995,ClevelandBrowns,14,1,29,29,29,0,1,100,1,0,0
derrick-alexander,1996,BaltimoreRavens,15,3,0,0,12,0,1,33.33,0,0,0
derrick-alexander,1997,BaltimoreRavens,15,1,0,0,0,0,0,0,0,0,0
derrick-alexander,1998,KansasCityChiefs,15,0,0,0,0,0,0,0,0,0,0
derrick-alexander,1999,KansasCityChiefs,16,2,82,41,82,1,1,50,1,1,0
derrick-alexander,2000,KansasCityChiefs,16,3,45,15,26,0,2,66.67,1,0,0
derrick-alexander,2001,KansasCityChiefs,13,2,16,8,15,0,1,50,0,0,0
derrick-alexander,2002,MinnesotaVikings,8,0,0,0,0,0,0,0,0,0,0
derrick-alexander,TOTAL,--,126,16,210,13.1,189,1,9,56.25,4,1,0
dick-abrell,1920,DaytonTriangles,6,0,0,0,0,2,0,0,0,0,0
dick-abrell,TOTAL,--,6,0,0,0,0,2,0,0,0,0,0
don-allen,1960,DenverBroncos,10,30,18,0.6,0,1,0,0,0,0,0
don-allen,TOTAL,--,10,30,18,0.6,0,1,0,0,0,0,0
donnie-avery,2008,St.LouisRams,15,10,69,6.9,37,1,3,30,1,0,0
donnie-avery,2009,St.LouisRams,16,4,30,7.5,15,0,1,25,0,0,0
donnie-avery,2011,TennesseeTitans,8,0,0,0,0,0,0,0,0,0,0
donnie-avery,2012,IndianapolisColts,16,4,9,2.3,7,0,0,0,0,0,0
donnie-avery,2013,KansasCityChiefs,16,2,6,3,4,0,0,0,0,0,0
donnie-avery,2014,KansasCityChiefs,6,0,0,0,0,0,0,0,0,0,0
donnie-avery,TOTAL,--,77,20,114,5.7,63,1,4,20,1,0,0
donny-anderson,1966,GreenBayPackers,14,25,104,4.2,0,2,0,0,0,0,0
donny-anderson,1967,GreenBayPackers,14,97,402,4.1,0,6,0,0,0,0,0
donny-anderson,1968,GreenBayPackers,14,170,761,4.5,0,5,0,0,0,0,0
donny-anderson,1969,GreenBayPackers,14,87,288,3.3,0,1,0,0,0,0,0
donny-anderson,1970,GreenBayPackers,14,222,853,3.8,0,5,0,0,0,0,0
donny-anderson,1971,GreenBayPackers,14,186,757,4.1,0,5,0,0,0,0,0
donny-anderson,1972,St.LouisCardinals,14,153,536,3.5,0,4,0,0,0,0,0
donny-anderson,1973,St.LouisCardinals,14,167,679,4.1,0,10,0,0,0,0,0
donny-anderson,1974,St.LouisCardinals,14,90,316,3.5,0,3,0,0,0,0,0
donny-anderson,TOTAL,--,126,1197,4696,3.9,0,41,0,0,0,0,0
dri-archer,2014,PittsburghSteelers,12,10,40,4,15,0,2,20,0,0,0
dri-archer,2015,PittsburghSteelers,8,0,0,0,0,0,0,0,0,0,0
dri-archer,TOTAL,--,20,10,40,4,15,0,2,20,0,0,0
duke-abbruzzi,1946,BostonYanks,3,6,26,4.3,0,0,0,0,0,0,0
duke-abbruzzi,TOTAL,--,3,6,26,4.3,0,0,0,0,0,0,0
dunc-annan,1920,ChicagoTigers,8,0,0,0,0,2,0,0,0,0,0
dunc-annan,1922,ToledoMaroons,9,0,0,0,0,2,0,0,0,0,0
dunc-annan,1923,HammondPros,2,0,0,0,0,0,0,0,0,0,0
dunc-annan,1924,HammondPros,5,0,0,0,0,0,0,0,0,0,0
dunc-annan,1925,AkronIndians,2,0,0,0,0,0,0,0,0,0,0
dunc-annan,1926,AkronIndians,3,0,0,0,0,0,0,0,0,0,0
dunc-annan,TOTAL,--,29,0,0,0,0,4,0,0,0,0,0
dwayne-allen,2012,IndianapolisColts,16,3,5,1.7,3,0,2,66.67,0,0,0
dwayne-allen,2013,IndianapolisColts,1,0,0,0,0,0,0,0,0,0,0
dwayne-allen,2014,IndianapolisColts,13,0,0,0,0,0,0,0,0,0,0
dwayne-allen,2015,IndianapolisColts,13,1,1,1,1,0,1,100,0,0,0
dwayne-allen,2016,IndianapolisColts,14,0,0,0,0,0,0,0,0,0,0
dwayne-allen,2017,NewEnglandPatriots,16,--,--,--,--,--,--,--,--,--,--
dwayne-allen,2018,NewEnglandPatriots,13,--,--,--,--,--,--,--,--,--,--
dwayne-allen,TOTAL,--,86,4,6,1.5,4,0,3,75,0,0,0
eddie-allen,1947,ChicagoBears,9,12,16,1.3,0,0,0,0,0,0,0
eddie-allen,TOTAL,--,9,12,16,1.3,0,0,0,0,0,0,0
edward-anthony,1984,NewOrleansSaints,15,20,105,5.3,19,1,0,0,0,0,0
edward-anthony,1985,NewOrleansSaints,16,17,65,3.8,13,0,0,0,0,0,0
edward-anthony,TOTAL,--,31,37,170,4.6,32,1,0,0,0,0,0
elmer-angsman,1946,ChicagoCardinals,11,48,328,6.8,0,2,0,0,0,0,0
elmer-angsman,1947,ChicagoCardinals,12,110,412,3.7,0,7,0,0,0,0,0
elmer-angsman,1948,ChicagoCardinals,12,131,638,4.9,0,8,0,0,0,0,0
elmer-angsman,1949,ChicagoCardinals,12,125,674,5.4,0,6,0,0,0,0,0
elmer-angsman,1950,ChicagoCardinals,12,102,362,3.5,0,1,0,0,0,0,0
elmer-angsman,1951,ChicagoCardinals,12,121,380,3.1,0,3,0,0,0,0,0
elmer-angsman,1952,ChicagoCardinals,12,46,114,2.5,0,0,0,0,0,0,0
elmer-angsman,TOTAL,--,83,683,2908,4.3,0,27,0,0,0,0,0
faye-abbott,1921,DaytonTriangles,9,0,0,0,0,0,0,0,0,0,0
faye-abbott,1922,DaytonTriangles,6,0,0,0,0,0,0,0,0,0,0
faye-abbott,1923,DaytonTriangles,8,0,0,0,0,1,0,0,0,0,0
faye-abbott,1924,DaytonTriangles,7,0,0,0,0,0,0,0,0,0,0
faye-abbott,1925,DaytonTriangles,8,0,0,0,0,0,0,0,0,0,0
faye-abbott,1926,DaytonTriangles,6,0,0,0,0,0,0,0,0,0,0
faye-abbott,1927,DaytonTriangles,7,0,0,0,0,0,0,0,0,0,0
faye-abbott,1928,DaytonTriangles,5,0,0,0,0,0,0,0,0,0,0
faye-abbott,1929,DaytonTriangles,1,0,0,0,0,0,0,0,0,0,0
faye-abbott,TOTAL,--,57,0,0,0,0,1,0,0,0,0,0
flipper-anderson,1988,LosAngelesRams,16,0,0,0,0,0,0,0,0,0,0
flipper-anderson,1989,LosAngelesRams,16,1,-1,-1,-1,0,0,0,0,0,0
flipper-anderson,1990,LosAngelesRams,16,1,13,13,13,0,0,0,0,0,0
flipper-anderson,1991,LosAngelesRams,12,0,0,0,0,0,0,0,0,0,0
flipper-anderson,1992,LosAngelesRams,15,0,0,0,0,0,0,0,0,0,0
flipper-anderson,1993,LosAngelesRams,15,0,0,0,0,0,0,0,0,0,0
flipper-anderson,1994,LosAngelesRams,16,1,11,11,11,0,1,100,0,0,0
flipper-anderson,1995,IndianapolisColts,2,0,0,0,0,0,0,0,0,0,0
flipper-anderson,1996,WashingtonRedskins,2,0,0,0,0,0,0,0,0,0,0
flipper-anderson,1997,DenverBroncos,4,0,0,0,0,0,0,0,0,0,0
flipper-anderson,TOTAL,--,114,3,23,7.7,23,0,1,33.33,0,0,0
frank-akins,1943,WashingtonRedskins,6,10,25,2.5,0,0,0,0,0,0,0
frank-akins,1944,WashingtonRedskins,6,46,154,3.3,0,1,0,0,0,0,0
frank-akins,1945,WashingtonRedskins,10,147,797,5.4,0,6,0,0,0,0,0
frank-akins,1946,WashingtonRedskins,8,41,166,4,0,0,0,0,0,0,0
frank-akins,TOTAL,--,30,244,1142,4.7,0,7,0,0,0,0,0
frankie-albert,1946,SanFrancisco49ers,0,0,0,0,0,0,0,0,0,0,0
frankie-albert,1947,SanFrancisco49ers,0,0,0,0,0,0,0,0,0,0,0
frankie-albert,1948,SanFrancisco49ers,0,0,0,0,0,0,0,0,0,0,0
frankie-albert,1949,SanFrancisco49ers,0,0,0,0,0,0,0,0,0,0,0
frankie-albert,1950,SanFrancisco49ers,12,53,272,5.1,0,3,0,0,0,0,0
frankie-albert,1951,SanFrancisco49ers,12,35,146,4.2,0,3,0,0,0,0,0
frankie-albert,1952,SanFrancisco49ers,12,22,87,4,0,1,0,0,0,0,0
frankie-albert,TOTAL,--,36,110,505,4.6,0,7,0,0,0,0,0
fred-arbanas,1962,DallasTexans,14,0,0,0,0,0,0,0,0,0,0
fred-arbanas,1963,KansasCityChiefs,14,0,0,0,0,0,0,0,0,0,0
fred-arbanas,1964,KansasCityChiefs,14,0,0,0,0,0,0,0,0,0,0
fred-arbanas,1965,KansasCityChiefs,14,0,0,0,0,0,0,0,0,0,0
fred-arbanas,1966,KansasCityChiefs,14,0,0,0,0,0,0,0,0,0,0
fred-arbanas,1967,KansasCityChiefs,14,0,0,0,0,0,0,0,0,0,0
fred-arbanas,1968,KansasCityChiefs,14,3,14,4.7,0,0,0,0,0,0,0
fred-arbanas,1969,KansasCityChiefs,14,1,1,1,0,0,0,0,0,0,0
fred-arbanas,1970,KansasCityChiefs,6,0,0,0,0,0,0,0,0,0,0
fred-arbanas,TOTAL,--,118,4,15,3.8,0,0,0,0,0,0,0
gary-allen,1982,HoustonOilers,7,2,2,1,9,0,0,0,0,0,0
gary-allen,1983,DallasCowboys,7,1,5,5,5,0,0,0,0,0,0
gary-allen,1984,DallasCowboys,16,0,0,0,0,0,0,0,0,0,0
gary-allen,TOTAL,--,30,3,7,2.3,14,0,0,0,0,0,0
gary-anderson-3,1985,SanDiegoChargers,12,116,429,3.7,27,4,0,0,0,0,0
gary-anderson-3,1986,SanDiegoChargers,16,127,442,3.5,17,1,0,0,0,0,0
gary-anderson-3,1987,SanDiegoChargers,12,80,260,3.3,25,3,0,0,0,0,0
gary-anderson-3,1988,SanDiegoChargers,14,225,1119,5,36,3,0,0,0,0,0
gary-anderson-3,1990,TampaBayBuccaneers,16,166,646,3.9,22,3,0,0,0,0,0
gary-anderson-3,1991,TampaBayBuccaneers,16,72,263,3.7,64,1,16,22.22,1,1,0
gary-anderson-3,1992,TampaBayBuccaneers,15,55,194,3.5,18,1,11,20,0,0,2
gary-anderson-3,1993,DetroitLions,10,28,56,2,13,0,4,14.29,0,0,0
gary-anderson-3,TOTAL,--,111,869,3409,3.9,222,16,31,3.57,1,1,2
gary-anderson,1982,PittsburghSteelers,9,0,0,0,0,0,0,0,0,0,0
gary-anderson,1983,PittsburghSteelers,16,0,0,0,0,0,0,0,0,0,0
gary-anderson,1984,PittsburghSteelers,16,0,0,0,0,0,0,0,0,0,0
gary-anderson,1985,PittsburghSteelers,16,0,0,0,0,0,0,0,0,0,0
gary-anderson,1986,PittsburghSteelers,16,0,0,0,0,0,0,0,0,0,0
gary-anderson,1987,PittsburghSteelers,12,0,0,0,0,0,0,0,0,0,0
gary-anderson,1988,PittsburghSteelers,16,0,0,0,0,0,0,0,0,0,0
gary-anderson,1989,PittsburghSteelers,16,0,0,0,0,0,0,0,0,0,0
gary-anderson,1990,PittsburghSteelers,16,0,0,0,0,0,0,0,0,0,0
gary-anderson,1991,PittsburghSteelers,16,0,0,0,0,0,0,0,0,0,0
gary-anderson,1992,PittsburghSteelers,16,0,0,0,0,0,0,0,0,0,0
gary-anderson,1993,PittsburghSteelers,16,0,0,0,0,0,0,0,0,0,0
gary-anderson,1994,PittsburghSteelers,16,1,3,3,3,0,0,0,0,0,0
gary-anderson,1995,PhiladelphiaEagles,16,0,0,0,0,0,0,0,0,0,0
gary-anderson,1996,PhiladelphiaEagles,16,0,0,0,0,0,0,0,0,0,0
gary-anderson,1997,SanFrancisco49ers,16,0,0,0,0,0,0,0,0,0,0
gary-anderson,1998,MinnesotaVikings,16,0,0,0,0,0,0,0,0,0,0
gary-anderson,1999,MinnesotaVikings,16,0,0,0,0,0,0,0,0,0,0
gary-anderson,2000,MinnesotaVikings,16,0,0,0,0,0,0,0,0,0,0
gary-anderson,2001,MinnesotaVikings,16,0,0,0,0,0,0,0,0,0,0
gary-anderson,2002,MinnesotaVikings,14,0,0,0,0,0,0,0,0,0,0
gary-anderson,2003,TennesseeTitans,15,0,0,0,0,0,0,0,0,0,0
gary-anderson,2004,TennesseeTitans,15,0,0,0,0,0,0,0,0,0,0
gary-anderson,TOTAL,--,353,1,3,3,3,0,0,0,0,0,0
gene-alford,1931,PortsmouthSpartans,14,0,0,0,0,1,0,0,0,0,0
gene-alford,1932,PortsmouthSpartans,10,13,50,3.8,0,0,0,0,0,0,0
gene-alford,1933,PortsmouthSpartans,10,18,59,3.3,0,0,0,0,0,0,0
gene-alford,1934,St.LouisGunners,1,2,7,3.5,0,0,0,0,0,0,0
gene-alford,TOTAL,--,35,33,116,3.5,0,1,0,0,0,0,0
george-adams,1985,NewYorkGiants,16,128,498,3.9,39,2,0,0,0,0,0
george-adams,1987,NewYorkGiants,12,61,169,2.8,14,1,0,0,0,0,0
george-adams,1988,NewYorkGiants,16,29,76,2.6,15,0,0,0,0,0,0
george-adams,1989,NewYorkGiants,14,9,29,3.2,8,0,0,0,0,0,0
george-adams,1990,NewEnglandPatriots,16,28,111,4,13,0,0,0,0,0,0
george-adams,1991,NewEnglandPatriots,2,2,3,1.5,2,0,1,50,0,0,0
george-adams,TOTAL,--,76,257,886,3.5,91,3,1,0.39,0,0,0
george-amundson,1973,HoustonOilers,9,15,56,3.7,0,0,0,0,0,0,0
george-amundson,1974,HoustonOilers,14,59,138,2.3,0,4,0,0,0,0,0
george-amundson,1975,PhiladelphiaEagles,6,0,0,0,0,0,0,0,0,0,0
george-amundson,TOTAL,--,29,74,194,2.6,0,4,0,0,0,0,0
george-atkinson,2014,OaklandRaiders,5,0,0,0,0,0,0,0,0,0,0
george-atkinson,2016,ClevelandBrowns,16,7,34,4.9,11,1,3,42.86,0,0,0
george-atkinson,TOTAL,--,21,7,34,4.9,11,1,3,42.86,0,0,0
grady-alderman,1960,DetroitLions,11,0,0,0,0,0,0,0,0,0,0
grady-alderman,1961,MinnesotaVikings,14,0,0,0,0,0,0,0,0,0,0
grady-alderman,1962,MinnesotaVikings,14,0,0,0,0,0,0,0,0,0,0
grady-alderman,1963,MinnesotaVikings,14,0,0,0,0,0,0,0,0,0,0
grady-alderman,1964,MinnesotaVikings,14,0,22,0,0,0,0,0,0,0,0
grady-alderman,1965,MinnesotaVikings,13,0,0,0,0,0,0,0,0,0,0
grady-alderman,1966,MinnesotaVikings,14,0,0,0,0,0,0,0,0,0,0
grady-alderman,1967,MinnesotaVikings,14,0,0,0,0,0,0,0,0,0,0
grady-alderman,1968,MinnesotaVikings,14,0,0,0,0,0,0,0,0,0,0
grady-alderman,1969,MinnesotaVikings,14,0,0,0,0,0,0,0,0,0,0
grady-alderman,1970,MinnesotaVikings,14,0,0,0,0,0,0,0,0,0,0
grady-alderman,1971,MinnesotaVikings,13,0,0,0,0,0,0,0,0,0,0
grady-alderman,1972,MinnesotaVikings,14,0,0,0,0,0,0,0,0,0,0
grady-alderman,1973,MinnesotaVikings,14,0,0,0,0,0,0,0,0,0,0
grady-alderman,1974,MinnesotaVikings,13,0,0,0,0,0,0,0,0,0,0
grady-alderman,TOTAL,--,204,0,22,0,0,0,0,0,0,0,0
greg-allen,1985,ClevelandBrowns,7,8,32,4,8,0,0,0,0,0,0
greg-allen,1986,TampaBayBuccaneers,2,1,3,3,3,0,0,0,0,0,0
greg-allen,TOTAL,--,9,9,35,3.9,11,0,0,0,0,0,0
harold-alexander,1993,AtlantaFalcons,16,2,-7,-3.5,0,0,0,0,0,0,0
