Player_Id,Year,Team,Games_Played,Receptions,Yards,Average,Long,TDs,First_Downs,First_Down_Percentage,Receptions_Over_Twenty_Yards,Receptions_Over_Forty_Yards 
jermaine-kearse,TOTAL,--,99,255,3290,12.9,286,17,152,59.61,44,10
alvin-kamara,2017,NewOrleansSaints,16,81,826,10.2,40,5,38,46.91,11,1
alvin-kamara,2018,NewOrleansSaints,15,81,709,8.8,42,4,31,38.27,7,1
alvin-kamara,2019,NewOrleansSaints,14,81,533,6.6,41,1,28,34.57,2,1
alvin-kamara,2020,NewOrleansSaints,15,83,756,9.1,52,5,35,42.17,9,2
alvin-kamara,TOTAL,--,60,326,2824,8.7,175,15,132,40.49,29,5
marshawn-lynch,2007,BuffaloBills,13,18,184,10.2,30,0,10,55.56,4,0
marshawn-lynch,2008,BuffaloBills,15,47,300,6.4,42,1,14,29.79,1,1
marshawn-lynch,2009,BuffaloBills,13,28,179,6.4,35,0,6,21.43,3,0
marshawn-lynch,2010,SeattleSeahawks,16,22,145,6.6,22,0,5,22.73,1,0
marshawn-lynch,2011,SeattleSeahawks,15,28,212,7.6,26,1,8,28.57,5,0
marshawn-lynch,2012,SeattleSeahawks,16,23,196,8.5,27,1,11,47.83,2,0
marshawn-lynch,2013,SeattleSeahawks,16,36,316,8.8,55,2,12,33.33,5,1
marshawn-lynch,2014,SeattleSeahawks,16,37,367,9.9,39,4,16,43.24,5,0
marshawn-lynch,2015,SeattleSeahawks,7,13,80,6.2,19,0,5,38.46,0,0
marshawn-lynch,2017,OaklandRaiders,15,20,151,7.6,25,0,6,30,3,0
marshawn-lynch,2018,OaklandRaiders,6,15,84,5.6,17,0,6,40,0,0
marshawn-lynch,2019,SeattleSeahawks,1,--,--,--,--,--,--,--,--,--
marshawn-lynch,TOTAL,--,149,287,2214,7.7,337,9,99,34.49,29,2
ricardo-louis,2016,ClevelandBrowns,16,18,205,11.4,42,0,7,38.89,3,1
ricardo-louis,2017,ClevelandBrowns,16,27,357,13.2,37,0,18,66.67,7,0
ricardo-louis,2018,ClevelandBrowns,--,--,--,--,--,--,--,--,--,--
ricardo-louis,2019,MiamiDolphins,--,--,--,--,--,--,--,--,--,--
ricardo-louis,TOTAL,--,32,45,562,12.5,79,0,25,55.56,10,1
t-j-logan,2018,ArizonaCardinals,10,7,37,5.3,17,0,1,14.29,0,0
t-j-logan,2019,TampaBayBuccaneers,12,2,13,6.5,11,0,1,50,0,0
t-j-logan,2020,TampaBayBuccaneers,--,--,--,--,--,--,--,--,--,--
t-j-logan,TOTAL,--,22,9,50,5.6,28,0,2,22.22,0,0
tyler-lockett,2015,SeattleSeahawks,16,51,664,13,49,6,31,60.78,9,2
tyler-lockett,2016,SeattleSeahawks,15,41,597,14.6,57,1,22,53.66,9,3
tyler-lockett,2017,SeattleSeahawks,16,45,555,12.3,74,2,23,51.11,5,3
tyler-lockett,2018,SeattleSeahawks,16,57,965,16.9,52,10,37,64.91,17,6
tyler-lockett,2019,SeattleSeahawks,16,82,1057,12.9,44,8,53,64.63,15,3
tyler-lockett,2020,SeattleSeahawks,16,100,1054,10.5,47,10,57,57,10,2
tyler-lockett,TOTAL,--,95,376,4892,13,323,37,223,59.31,65,19
zach-line,2013,MinnesotaVikings,3,1,8,8,8,0,0,0,0,0
zach-line,2014,MinnesotaVikings,1,0,0,0,0,0,0,0,0,0
zach-line,2015,MinnesotaVikings,16,6,95,15.8,49,1,4,66.67,2,1
zach-line,2016,MinnesotaVikings,15,0,0,0,0,0,0,0,0,0
zach-line,2017,NewOrleansSaints,12,2,8,4,5,1,1,50,0,0
zach-line,2018,NewOrleansSaints,16,5,14,2.8,5,2,2,40,0,0
zach-line,2019,NewOrleansSaints,12,6,36,6,12,0,1,16.67,0,0
zach-line,TOTAL,--,75,20,161,8.1,79,4,8,40,2,1
phillip-lindsay,2018,DenverBroncos,15,35,241,6.9,29,1,12,34.29,1,0
phillip-lindsay,2019,DenverBroncos,16,35,196,5.6,36,0,9,25.71,1,0
phillip-lindsay,2020,DenverBroncos,11,7,28,4,11,0,1,14.29,0,0
phillip-lindsay,TOTAL,--,42,77,465,6,76,1,22,28.57,2,0
tommylee-lewis,2016,NewOrleansSaints,12,7,76,10.9,26,0,4,57.14,1,0
tommylee-lewis,2017,NewOrleansSaints,15,10,116,11.6,52,1,4,40,2,1
tommylee-lewis,2018,NewOrleansSaints,7,3,60,20,28,1,3,100,2,0
tommylee-lewis,2020,NewOrleansSaints,5,1,5,5,5,0,0,0,0,0
tommylee-lewis,TOTAL,--,39,21,257,12.2,111,2,11,52.38,5,1
marcedes-lewis,2006,JacksonvilleJaguars,15,13,126,9.7,31,1,6,46.15,1,0
marcedes-lewis,2007,JacksonvilleJaguars,16,37,391,10.6,25,2,22,59.46,4,0
marcedes-lewis,2008,JacksonvilleJaguars,16,41,489,11.9,30,2,21,51.22,8,0
marcedes-lewis,2009,JacksonvilleJaguars,15,32,518,16.2,47,2,20,62.5,11,1
marcedes-lewis,2010,JacksonvilleJaguars,16,58,700,12.1,42,10,37,63.79,9,1
marcedes-lewis,2011,JacksonvilleJaguars,15,39,460,11.8,62,0,22,56.41,6,1
marcedes-lewis,2012,JacksonvilleJaguars,16,52,540,10.4,26,4,25,48.08,9,0
marcedes-lewis,2013,JacksonvilleJaguars,11,25,359,14.4,41,4,17,68,7,1
marcedes-lewis,2014,JacksonvilleJaguars,8,18,206,11.4,63,2,10,55.56,3,1
marcedes-lewis,2015,JacksonvilleJaguars,16,16,226,14.1,45,0,8,50,4,1
marcedes-lewis,2016,JacksonvilleJaguars,10,20,169,8.5,37,1,9,45,1,0
marcedes-lewis,2017,JacksonvilleJaguars,16,24,318,13.3,37,5,18,75,5,0
marcedes-lewis,2018,GreenBayPackers,16,3,39,13,30,0,1,33.33,1,0
marcedes-lewis,2019,GreenBayPackers,16,15,156,10.4,25,1,8,53.33,2,0
marcedes-lewis,2020,GreenBayPackers,15,10,107,10.7,36,3,6,60,1,0
marcedes-lewis,TOTAL,--,217,403,4804,11.9,577,37,230,57.07,72,6
dion-lewis,2011,PhiladelphiaEagles,15,1,-3,-3,-3,0,0,0,0,0
dion-lewis,2012,PhiladelphiaEagles,9,2,24,12,28,0,1,50,1,0
dion-lewis,2014,IndianapolisColts,0,0,0,0,0,0,0,0,0,0
dion-lewis,2015,NewEnglandPatriots,7,36,388,10.8,40,2,16,44.44,1,1
dion-lewis,2016,NewEnglandPatriots,7,17,94,5.5,16,0,4,23.53,0,0
dion-lewis,2017,NewEnglandPatriots,16,32,214,6.7,20,3,11,34.38,1,0
dion-lewis,2018,TennesseeTitans,16,59,400,6.8,37,1,13,22.03,3,0
dion-lewis,2019,TennesseeTitans,16,25,164,6.6,24,1,7,28,2,0
dion-lewis,2020,NewYorkGiants,16,19,127,6.7,17,1,8,42.11,0,0
dion-lewis,TOTAL,--,102,191,1408,7.4,179,8,60,31.41,8,1
taylor-lewan,2014,TennesseeTitans,11,0,0,0,0,0,0,0,0,0
taylor-lewan,2015,TennesseeTitans,15,0,0,0,0,0,0,0,0,0
taylor-lewan,2016,TennesseeTitans,16,1,10,10,10,1,1,100,0,0
taylor-lewan,2017,TennesseeTitans,16,--,--,--,--,--,--,--,--,--
taylor-lewan,2018,TennesseeTitans,15,--,--,--,--,--,--,--,--,--
taylor-lewan,2019,TennesseeTitans,12,--,--,--,--,--,--,--,--,--
taylor-lewan,2020,TennesseeTitans,5,--,--,--,--,--,--,--,--,--
taylor-lewan,TOTAL,--,90,1,10,10,10,1,1,100,0,0
matt-lengel,2016,NewEnglandPatriots,6,2,22,11,18,1,1,50,0,0
matt-lengel,2017,ClevelandBrowns,1,--,--,--,--,--,--,--,--,--
matt-lengel,2018,CincinnatiBengals,11,3,17,5.7,9,1,2,66.67,0,0
matt-lengel,2019,IndianapolisColts,1,--,--,--,--,--,--,--,--,--
matt-lengel,TOTAL,--,19,5,39,7.8,27,2,3,60,0,0
jordan-leggett,2017,NewYorkJets,0,--,--,--,--,--,--,--,--,--
jordan-leggett,2018,NewYorkJets,15,14,114,8.1,16,1,6,42.86,0,0
jordan-leggett,2019,TampaBayBuccaneers,0,--,--,--,--,--,--,--,--,--
jordan-leggett,2020,DenverBroncos,--,--,--,--,--,--,--,--,--,--
jordan-leggett,TOTAL,--,15,14,114,8.1,16,1,6,42.86,0,0
marqise-lee,2014,JacksonvilleJaguars,13,37,422,11.4,37,1,20,54.05,6,0
marqise-lee,2015,JacksonvilleJaguars,10,15,191,12.7,30,1,11,73.33,2,0
marqise-lee,2016,JacksonvilleJaguars,16,63,851,13.5,51,3,44,69.84,13,1
marqise-lee,2017,JacksonvilleJaguars,14,56,702,12.5,45,3,40,71.43,6,1
marqise-lee,2018,JacksonvilleJaguars,--,--,--,--,--,--,--,--,--,--
marqise-lee,2019,JacksonvilleJaguars,6,3,18,6,8,0,2,66.67,0,0
marqise-lee,2020,NewEnglandPatriots,--,--,--,--,--,--,--,--,--,--
marqise-lee,TOTAL,--,59,174,2184,12.6,171,8,117,67.24,27,2
khari-lee,2015,ChicagoBears,16,1,7,7,7,0,0,0,0,0
khari-lee,2016,DetroitLions,8,0,0,0,0,0,0,0,0,0
khari-lee,2017,BuffaloBills,8,--,--,--,--,--,--,--,--,--
khari-lee,2018,BuffaloBills,2,1,5,5,5,0,0,0,0,0
khari-lee,2020,DetroitLions,--,--,--,--,--,--,--,--,--,--
khari-lee,TOTAL,--,34,2,12,6,12,0,0,0,0,0
allen-lazard,2018,GreenBayPackers,1,1,7,7,7,0,0,0,0,0
allen-lazard,2019,GreenBayPackers,16,35,477,13.6,43,3,24,68.57,6,1
allen-lazard,2020,GreenBayPackers,10,33,451,13.7,72,3,23,69.7,6,2
allen-lazard,TOTAL,--,27,69,935,13.6,122,6,47,68.12,12,3
cody-latimer,2014,DenverBroncos,8,2,23,11.5,14,0,1,50,0,0
cody-latimer,2015,DenverBroncos,14,6,59,9.8,15,1,4,66.67,0,0
cody-latimer,2016,DenverBroncos,12,8,76,9.5,16,0,6,75,0,0
cody-latimer,2017,DenverBroncos,11,19,287,15.1,32,2,15,78.95,6,0
cody-latimer,2018,NewYorkGiants,6,11,190,17.3,39,1,6,54.55,4,0
cody-latimer,2019,NewYorkGiants,15,24,300,12.5,43,2,19,79.17,4,2
cody-latimer,TOTAL,--,66,70,935,13.4,159,6,51,72.86,14,2
jarvis-landry,2014,MiamiDolphins,16,84,758,9,25,5,48,57.14,6,0
jarvis-landry,2015,MiamiDolphins,16,110,1157,10.5,50,4,60,54.55,10,3
jarvis-landry,2016,MiamiDolphins,16,94,1136,12.1,71,4,52,55.32,16,3
jarvis-landry,2017,MiamiDolphins,16,112,987,8.8,49,9,60,53.57,6,1
jarvis-landry,2018,ClevelandBrowns,16,81,976,12.1,51,4,44,54.32,13,2
jarvis-landry,2019,ClevelandBrowns,16,83,1174,14.1,65,6,55,66.27,20,2
jarvis-landry,2020,ClevelandBrowns,15,72,840,11.7,32,3,46,63.89,11,0
jarvis-landry,TOTAL,--,111,636,7028,11.1,343,35,365,57.39,82,11
kendall-lamm,2015,HoustonTexans,15,1,7,7,7,0,1,100,0,0
kendall-lamm,2016,HoustonTexans,15,0,0,0,0,0,0,0,0,0
kendall-lamm,2017,HoustonTexans,10,--,--,--,--,--,--,--,--,--
kendall-lamm,2018,HoustonTexans,15,--,--,--,--,--,--,--,--,--
kendall-lamm,2019,ClevelandBrowns,4,--,--,--,--,--,--,--,--,--
kendall-lamm,2020,ClevelandBrowns,15,1,1,1,1,1,1,100,0,0
kendall-lamm,TOTAL,--,74,2,8,4,8,1,2,100,0,0
ceedee-lamb,2020,DallasCowboys,16,74,935,12.6,52,5,46,62.16,18,3
ceedee-lamb,TOTAL,--,16,74,935,12.6,52,5,46,62.16,18,3
patrick-laird,2019,MiamiDolphins,15,23,204,8.9,21,0,13,56.52,2,0
patrick-laird,2020,MiamiDolphins,16,10,68,6.8,17,0,3,30,0,0
patrick-laird,TOTAL,--,31,33,272,8.2,38,0,16,48.48,2,0
chris-lacy,2018,DetroitLions,1,0,0,0,--,0,0,0,0,0
chris-lacy,2019,DetroitLions,7,3,60,20,48,0,2,66.67,1,1
chris-lacy,2020,DallasCowboys,--,--,--,--,--,--,--,--,--,--
chris-lacy,TOTAL,--,8,3,60,20,48,0,2,66.67,1,1
matt-lacosse,2015,NewYorkGiants,2,3,22,7.3,10,0,2,66.67,0,0
matt-lacosse,2017,DenverBroncos,5,0,0,0,--,0,0,0,0,0
matt-lacosse,2018,DenverBroncos,15,24,250,10.4,44,1,11,45.83,1,1
matt-lacosse,2019,NewEnglandPatriots,11,13,131,10.1,24,1,6,46.15,3,0
matt-lacosse,2020,NewEnglandPatriots,--,--,--,--,--,--,--,--,--,--
matt-lacosse,TOTAL,--,33,40,403,10.1,78,2,19,47.5,4,1
latavius-murray,2014,OaklandRaiders,15,17,143,8.4,46,0,3,17.65,1,1
latavius-murray,2015,OaklandRaiders,16,41,232,5.7,23,0,9,21.95,1,0
latavius-murray,2016,OaklandRaiders,14,33,264,8,39,0,11,33.33,2,0
latavius-murray,2017,MinnesotaVikings,16,15,103,6.9,28,0,3,20,1,0
latavius-murray,2018,MinnesotaVikings,16,22,141,6.4,16,0,7,31.82,0,0
latavius-murray,2019,NewOrleansSaints,16,34,235,6.9,30,1,9,26.47,1,0
latavius-murray,2020,NewOrleansSaints,15,23,176,7.7,25,1,8,34.78,2,0
latavius-murray,TOTAL,--,108,185,1294,7,207,2,50,27.03,8,1
marcus-murphy,2015,NewOrleansSaints,13,0,0,0,0,0,0,0,0,0
marcus-murphy,2016,NewOrleansSaints,3,1,3,3,3,0,0,0,0,0
marcus-murphy,2017,BuffaloBills,1,2,7,3.5,5,0,1,50,0,0
marcus-murphy,2018,BuffaloBills,11,11,26,2.4,8,0,2,18.18,0,0
marcus-murphy,TOTAL,--,28,14,36,2.6,16,0,3,21.43,0,0
johnny-mundt,2017,LosAngelesRams,2,--,--,--,--,--,--,--,--,--
johnny-mundt,2018,LosAngelesRams,10,1,5,5,5,0,0,0,0,0
johnny-mundt,2019,LosAngelesRams,13,4,26,6.5,9,0,1,25,0,0
johnny-mundt,2020,LosAngelesRams,16,4,53,13.3,34,0,1,25,1,0
johnny-mundt,TOTAL,--,41,9,84,9.3,48,0,2,22.22,1,0
raheem-mostert,2015,ClevelandBrowns,11,0,0,0,0,0,0,0,0,0
raheem-mostert,2016,SanFrancisco49ers,3,0,0,0,0,0,0,0,0,0
raheem-mostert,2017,SanFrancisco49ers,11,--,--,--,--,--,--,--,--,--
raheem-mostert,2018,SanFrancisco49ers,9,6,25,4.2,23,0,1,16.67,1,0
raheem-mostert,2019,SanFrancisco49ers,16,14,180,12.9,39,2,6,42.86,3,0
raheem-mostert,2020,SanFrancisco49ers,8,16,156,9.8,76,1,5,31.25,1,1
raheem-mostert,TOTAL,--,58,36,361,10,138,3,12,33.33,5,1
zack-moss,2020,BuffaloBills,13,14,95,6.8,20,1,5,35.71,1,0
zack-moss,TOTAL,--,13,14,95,6.8,20,1,5,35.71,1,0
alfred-morris,2012,WashingtonRedskins,16,11,77,7,20,0,3,27.27,1,0
alfred-morris,2013,WashingtonRedskins,16,9,78,8.7,17,0,2,22.22,0,0
alfred-morris,2014,WashingtonRedskins,16,17,155,9.1,26,0,8,47.06,2,0
alfred-morris,2015,WashingtonRedskins,16,10,55,5.5,12,0,2,20,0,0
alfred-morris,2016,DallasCowboys,14,3,11,3.7,6,0,0,0,0,0
alfred-morris,2017,DallasCowboys,14,7,45,6.4,13,0,1,14.29,0,0
alfred-morris,2018,SanFrancisco49ers,12,8,73,9.1,16,0,5,62.5,0,0
alfred-morris,2019,ArizonaCardinals,1,--,--,--,--,--,--,--,--,--
alfred-morris,2020,NewYorkGiants,9,3,19,6.3,9,1,2,66.67,0,0
alfred-morris,TOTAL,--,114,68,513,7.5,119,1,23,33.82,3,0
stanley-morgan,2019,CincinnatiBengals,11,3,18,6,9,0,0,0,0,0
stanley-morgan,2020,CincinnatiBengals,6,--,--,--,--,--,--,--,--,--
stanley-morgan,TOTAL,--,17,3,18,6,9,0,0,0,0,0
david-morgan,2016,MinnesotaVikings,12,1,4,4,4,0,0,0,0,0
david-morgan,2017,MinnesotaVikings,15,10,95,9.5,23,1,5,50,1,0
david-morgan,2018,MinnesotaVikings,11,5,36,7.2,13,0,2,40,0,0
david-morgan,2019,MinnesotaVikings,--,--,--,--,--,--,--,--,--,--
david-morgan,TOTAL,--,38,16,135,8.4,40,1,7,43.75,1,0
foster-moreau,2019,OaklandRaiders,13,21,174,8.3,23,5,14,66.67,1,0
foster-moreau,2020,LasVegasRaiders,16,7,140,20,47,2,5,71.43,4,1
foster-moreau,TOTAL,--,29,28,314,11.2,70,7,19,67.86,5,1
j-mon-moore,2018,GreenBayPackers,12,2,15,7.5,10,0,1,50,0,0
j-mon-moore,2019,ClevelandBrowns,--,--,--,--,--,--,--,--,--,--
j-mon-moore,2020,HoustonTexans,--,--,--,--,--,--,--,--,--,--
j-mon-moore,TOTAL,--,12,2,15,7.5,10,0,1,50,0,0
jason-moore,2019,LosAngelesChargers,10,2,43,21.5,32,0,2,100,1,0
jason-moore,2020,LosAngelesChargers,2,--,--,--,--,--,--,--,--,--
jason-moore,TOTAL,--,12,2,43,21.5,32,0,2,100,1,0
d-j-moore,2018,CarolinaPanthers,16,55,788,14.3,82,2,33,60,9,3
d-j-moore,2019,CarolinaPanthers,15,87,1175,13.5,52,4,63,72.41,13,4
d-j-moore,2020,CarolinaPanthers,15,66,1193,18.1,74,4,53,80.3,19,6
d-j-moore,TOTAL,--,46,208,3156,15.2,208,10,149,71.63,41,13
david-moore,2017,SeattleSeahawks,1,--,--,--,--,--,--,--,--,--
david-moore,2018,SeattleSeahawks,16,26,445,17.1,54,5,19,73.08,8,2
david-moore,2019,SeattleSeahawks,14,17,301,17.7,60,2,14,82.35,5,1
david-moore,2020,SeattleSeahawks,16,35,417,11.9,57,6,18,51.43,5,3
david-moore,TOTAL,--,47,78,1163,14.9,171,13,51,65.38,18,6
chris-moore,2016,BaltimoreRavens,15,7,46,6.6,13,0,2,28.57,0,0
chris-moore,2017,BaltimoreRavens,13,18,248,13.8,30,3,11,61.11,5,0
chris-moore,2018,BaltimoreRavens,16,19,196,10.3,30,1,8,42.11,3,0
chris-moore,2019,BaltimoreRavens,14,3,21,7,13,0,0,0,0,0
chris-moore,2020,BaltimoreRavens,3,--,--,--,--,--,--,--,--,--
chris-moore,TOTAL,--,61,47,511,10.9,86,4,21,44.68,8,0
darnell-mooney,2020,ChicagoBears,16,61,631,10.3,53,4,33,54.1,6,2
darnell-mooney,TOTAL,--,16,61,631,10.3,53,4,33,54.1,6,2
ty-montgomery,2015,GreenBayPackers,6,15,136,9.1,31,2,6,40,1,0
ty-montgomery,2016,GreenBayPackers,15,44,348,7.9,24,0,19,43.18,1,0
ty-montgomery,2017,GreenBayPackers,8,23,173,7.5,23,1,8,34.78,3,0
ty-montgomery,2018,BaltimoreRavens,13,25,235,9.4,43,0,7,28,2,1
ty-montgomery,2019,NewYorkJets,16,13,90,6.9,21,0,3,23.08,1,0
ty-montgomery,2020,NewOrleansSaints,6,3,27,9,17,0,1,33.33,0,0
ty-montgomery,TOTAL,--,64,123,1009,8.2,159,3,44,35.77,8,1
david-montgomery,2019,ChicagoBears,16,25,185,7.4,30,1,7,28,2,0
david-montgomery,2020,ChicagoBears,15,54,438,8.1,28,2,25,46.3,2,0
david-montgomery,TOTAL,--,31,79,623,7.9,58,3,32,40.51,4,0
donte-moncrief,2014,IndianapolisColts,16,32,444,13.9,79,3,15,46.88,7,3
donte-moncrief,2015,IndianapolisColts,16,64,733,11.5,33,6,40,62.5,9,0
donte-moncrief,2016,IndianapolisColts,9,30,307,10.2,39,7,22,73.33,3,0
donte-moncrief,2017,IndianapolisColts,12,26,391,15,60,2,22,84.62,5,2
donte-moncrief,2018,JacksonvilleJaguars,16,48,668,13.9,80,3,28,58.33,7,2
donte-moncrief,2019,CarolinaPanthers,8,4,18,4.5,11,0,1,25,0,0
donte-moncrief,2020,NewEnglandPatriots,6,1,15,15,15,0,1,100,0,0
donte-moncrief,TOTAL,--,83,205,2576,12.6,317,21,129,62.93,31,7
taquan-mizzell,2017,ChicagoBears,3,--,--,--,--,--,--,--,--,--
taquan-mizzell,2018,ChicagoBears,9,8,78,9.8,26,1,4,50,1,0
taquan-mizzell,2019,NewOrleansSaints,--,--,--,--,--,--,--,--,--,--
taquan-mizzell,2020,NewYorkGiants,--,--,--,--,--,--,--,--,--,--
taquan-mizzell,TOTAL,--,12,8,78,9.8,26,1,4,50,1,0
joe-mixon,2017,CincinnatiBengals,14,30,287,9.6,67,0,9,30,3,1
joe-mixon,2018,CincinnatiBengals,14,43,296,6.9,21,1,14,32.56,2,0
joe-mixon,2019,CincinnatiBengals,16,35,287,8.2,33,3,14,40,4,0
joe-mixon,2020,CincinnatiBengals,6,21,138,6.6,19,1,5,23.81,0,0
joe-mixon,TOTAL,--,50,129,1008,7.8,140,5,42,32.56,9,1
steven-mitchell,2018,HoustonTexans,1,--,--,--,--,--,--,--,--,--
steven-mitchell,2019,HoustonTexans,3,2,37,18.5,21,0,2,100,1,0
steven-mitchell,2020,HoustonTexans,6,5,60,12,20,0,3,60,1,0
steven-mitchell,TOTAL,--,10,7,97,13.9,41,0,5,71.43,2,0
gardner-minshew,2019,JacksonvilleJaguars,14,--,--,--,--,--,--,--,--,--
gardner-minshew,2020,JacksonvilleJaguars,9,1,0,0,0,0,0,0,0,0
gardner-minshew,TOTAL,--,23,1,0,0,0,0,0,0,0,0
denzel-mims,2020,NewYorkJets,9,23,357,15.5,30,0,15,65.22,6,0
denzel-mims,TOTAL,--,9,23,357,15.5,30,0,15,65.22,6,0
scott-miller,2019,TampaBayBuccaneers,10,13,200,15.4,48,1,5,38.46,3,1
scott-miller,2020,TampaBayBuccaneers,16,33,501,15.2,48,3,20,60.61,7,3
scott-miller,TOTAL,--,26,46,701,15.2,96,4,25,54.35,10,4
lamar-miller,2012,MiamiDolphins,13,6,45,7.5,12,0,4,66.67,0,0
lamar-miller,2013,MiamiDolphins,16,26,170,6.5,22,0,6,23.08,1,0
lamar-miller,2014,MiamiDolphins,16,38,275,7.2,20,1,10,26.32,1,0
lamar-miller,2015,MiamiDolphins,16,47,397,8.5,54,2,14,29.79,6,1
lamar-miller,2016,HoustonTexans,14,31,188,6.1,16,1,9,29.03,0,0
lamar-miller,2017,HoustonTexans,16,36,327,9.1,32,3,17,47.22,3,0
lamar-miller,2018,HoustonTexans,14,25,163,6.5,16,1,8,32,0,0
lamar-miller,2019,HoustonTexans,--,--,--,--,--,--,--,--,--,--
lamar-miller,2020,WashingtonFootballTeam,1,2,6,3,7,0,1,50,0,0
lamar-miller,TOTAL,--,106,211,1571,7.5,179,8,69,32.7,11,1
bruce-miller,2011,SanFrancisco49ers,15,11,83,7.6,30,1,3,27.27,1,0
bruce-miller,2012,SanFrancisco49ers,16,12,84,7,26,0,4,33.33,1,0
bruce-miller,2013,SanFrancisco49ers,14,25,243,9.7,43,0,12,48,2,1
bruce-miller,2014,SanFrancisco49ers,16,18,189,10.5,22,2,11,61.11,2,0
bruce-miller,2015,SanFrancisco49ers,16,10,135,13.5,52,0,5,50,2,1
bruce-miller,2020,JacksonvilleJaguars,8,1,2,2,2,0,1,100,0,0
bruce-miller,TOTAL,--,85,77,736,9.6,175,3,36,46.75,8,2
anthony-miller,2018,ChicagoBears,15,33,423,12.8,55,7,19,57.58,6,2
anthony-miller,2019,ChicagoBears,16,52,656,12.6,35,2,34,65.38,11,0
anthony-miller,2020,ChicagoBears,16,49,485,9.9,34,2,23,46.94,4,0
anthony-miller,TOTAL,--,47,134,1564,11.7,124,11,76,56.72,21,2
jaydon-mickens,2017,JacksonvilleJaguars,10,6,77,12.8,41,2,4,66.67,1,1
jaydon-mickens,2018,JacksonvilleJaguars,6,--,--,--,--,--,--,--,--,--
jaydon-mickens,2019,TampaBayBuccaneers,1,--,--,--,--,--,--,--,--,--
jaydon-mickens,2020,TampaBayBuccaneers,10,7,58,8.3,11,0,6,85.71,0,0
jaydon-mickens,TOTAL,--,27,13,135,10.4,52,2,10,76.92,1,1
sony-michel,2018,NewEnglandPatriots,13,7,50,7.1,13,0,3,42.86,0,0
sony-michel,2019,NewEnglandPatriots,16,12,94,7.8,19,0,7,58.33,0,0
sony-michel,2020,NewEnglandPatriots,9,7,114,16.3,31,1,5,71.43,2,0
sony-michel,TOTAL,--,38,26,258,9.9,63,1,15,57.69,2,0
jakobi-meyers,2019,NewEnglandPatriots,15,26,359,13.8,35,0,17,65.38,9,0
jakobi-meyers,2020,NewEnglandPatriots,14,59,729,12.4,35,0,37,62.71,11,0
jakobi-meyers,TOTAL,--,29,85,1088,12.8,70,0,54,63.53,20,0
d-k-metcalf,2019,SeattleSeahawks,16,58,900,15.5,54,7,39,67.24,13,4
d-k-metcalf,2020,SeattleSeahawks,16,83,1303,15.7,62,10,63,75.9,17,5
d-k-metcalf,TOTAL,--,32,141,2203,15.6,116,17,102,72.34,30,9
jeremy-mcnichols,2017,SanFrancisco49ers,2,--,--,--,--,--,--,--,--,--
jeremy-mcnichols,2018,TennesseeTitans,1,--,--,--,--,--,--,--,--,--
jeremy-mcnichols,2019,JacksonvilleJaguars,1,--,--,--,--,--,--,--,--,--
jeremy-mcnichols,2020,TennesseeTitans,16,12,55,4.6,9,0,0,0,0,0
jeremy-mcnichols,TOTAL,--,20,12,55,4.6,9,0,0,0,0,0
rodney-mcleod,2012,St.LouisRams,16,1,21,21,21,0,1,100,1,0
rodney-mcleod,2013,St.LouisRams,16,0,0,0,0,0,0,0,0,0
rodney-mcleod,2014,St.LouisRams,16,0,0,0,0,0,0,0,0,0
rodney-mcleod,2015,St.LouisRams,16,0,0,0,0,0,0,0,0,0
rodney-mcleod,2016,PhiladelphiaEagles,16,0,0,0,0,0,0,0,0,0
rodney-mcleod,2017,PhiladelphiaEagles,14,--,--,--,--,--,--,--,--,--
rodney-mcleod,2018,PhiladelphiaEagles,3,--,--,--,--,--,--,--,--,--
rodney-mcleod,2019,PhiladelphiaEagles,16,--,--,--,--,--,--,--,--,--
rodney-mcleod,2020,PhiladelphiaEagles,13,--,--,--,--,--,--,--,--,--
rodney-mcleod,TOTAL,--,126,1,21,21,21,0,1,100,1,0
terry-mclaurin,2019,WashingtonRedskins,14,58,919,15.8,75,7,43,74.14,15,3
terry-mclaurin,2020,WashingtonFootballTeam,15,87,1118,12.9,68,4,51,58.62,17,3
terry-mclaurin,TOTAL,--,29,145,2037,14.1,143,11,94,64.83,32,6
j-d-mckissic,2016,SeattleSeahawks,1,2,16,8,10,0,0,0,0,0
j-d-mckissic,2017,SeattleSeahawks,13,34,266,7.8,27,2,12,35.29,3,0
j-d-mckissic,2018,SeattleSeahawks,5,0,0,0,--,0,0,0,0,0
j-d-mckissic,2019,DetroitLions,16,34,233,6.9,26,1,7,20.59,3,0
j-d-mckissic,2020,WashingtonFootballTeam,16,80,589,7.4,29,2,32,40,2,0
j-d-mckissic,TOTAL,--,51,150,1104,7.4,92,5,51,34,8,0
jerick-mckinnon,2014,MinnesotaVikings,11,27,135,5,17,0,7,25.93,0,0
jerick-mckinnon,2015,MinnesotaVikings,16,21,173,8.2,30,1,9,42.86,2,0
jerick-mckinnon,2016,MinnesotaVikings,15,43,255,5.9,41,2,16,37.21,2,1
jerick-mckinnon,2017,MinnesotaVikings,16,51,421,8.3,41,2,20,39.22,7,1
jerick-mckinnon,2018,SanFrancisco49ers,--,--,--,--,--,--,--,--,--,--
jerick-mckinnon,2019,SanFrancisco49ers,--,--,--,--,--,--,--,--,--,--
