Player_Id,Year,Team,Games_Played,Tackles,Solo_Tackles,Assisted_Tackles,Sacks,Sack_Yards,Safties,Passes_Deflected,INTs,TDs,INT_Yards,Average,Long
azeez-al-shaair,2019,SanFrancisco49ers,15,15,8,7,0,--,0,--,--,--,--,--
azeez-al-shaair,2020,SanFrancisco49ers,16,34,21,13,0,--,2,1,0,0,0,0
azeez-al-shaair,TOTAL,--,31,49,29,20,0,0,2,1,0,0,0,0
kiko-alonso,2013,BuffaloBills,16,131,59,72,2,0,4,4,0,38,9.5,32
kiko-alonso,2015,PhiladelphiaEagles,11,39,26,13,0,0,1,1,0,0,0,0
kiko-alonso,2016,MiamiDolphins,15,111,65,46,0,0,4,2,1,70,35,60
kiko-alonso,2017,MiamiDolphins,16,110,74,36,1,--,1,--,--,--,--,--
kiko-alonso,2018,MiamiDolphins,15,113,67,46,0,--,6,3,0,30,10,15
kiko-alonso,2019,NewOrleansSaints,13,29,23,6,0,--,1,--,--,--,--,--
kiko-alonso,2020,SanFrancisco49ers,--,--,--,--,--,--,--,--,--,--,--,--
kiko-alonso,TOTAL,--,86,533,314,219,3,0,17,10,1,138,13.8,107
geronimo-allison,2016,GreenBayPackers,10,0,0,0,0,0,0,0,0,0,0,0
geronimo-allison,2017,GreenBayPackers,15,2,2,0,0,--,0,--,--,--,--,--
geronimo-allison,2018,GreenBayPackers,5,0,0,0,0,0,0,--,--,--,--,--
geronimo-allison,2019,GreenBayPackers,16,1,0,1,0,0,0,--,--,--,--,--
geronimo-allison,2020,DetroitLions,--,--,--,--,--,--,--,--,--,--,--,--
geronimo-allison,TOTAL,--,46,3,2,1,0,0,0,0,0,0,0,0
zach-allen,2019,ArizonaCardinals,4,8,6,2,0,--,0,--,--,--,--,--
zach-allen,2020,ArizonaCardinals,13,32,17,15,2,--,3,--,--,--,--,--
zach-allen,TOTAL,--,17,40,23,17,2,0,3,0,0,0,0,0
ryan-allen,2013,NewEnglandPatriots,16,1,1,0,0,0,0,0,0,0,0,0
ryan-allen,2014,NewEnglandPatriots,16,0,0,0,0,0,0,0,0,0,0,0
ryan-allen,2015,NewEnglandPatriots,16,1,1,0,0,0,0,0,0,0,0,0
ryan-allen,2016,NewEnglandPatriots,16,0,0,0,0,0,0,0,0,0,0,0
ryan-allen,2017,NewEnglandPatriots,16,--,--,--,--,--,--,--,--,--,--,--
ryan-allen,2018,NewEnglandPatriots,16,1,0,1,0,--,0,--,--,--,--,--
ryan-allen,2019,AtlantaFalcons,8,--,--,--,--,--,--,--,--,--,--,--
ryan-allen,2020,IndianapolisColts,3,--,--,--,--,--,--,--,--,--,--,--
ryan-allen,TOTAL,--,107,3,2,1,0,0,0,0,0,0,0,0
ricardo-allen,2014,AtlantaFalcons,0,0,0,0,0,0,0,0,0,0,0,0
ricardo-allen,2015,AtlantaFalcons,15,64,55,9,1,0,5,3,0,13,4.3,13
ricardo-allen,2016,AtlantaFalcons,16,84,55,29,0,0,3,2,0,3,1.5,3
ricardo-allen,2017,AtlantaFalcons,15,53,37,16,0,--,2,1,0,4,4,4
ricardo-allen,2018,AtlantaFalcons,3,14,11,3,0,--,3,1,0,28,28,28
ricardo-allen,2019,AtlantaFalcons,16,81,50,31,0,--,8,2,0,29,14.5,27
ricardo-allen,2020,AtlantaFalcons,12,25,18,7,0,--,5,2,0,29,14.5,19
ricardo-allen,TOTAL,--,77,321,226,95,1,0,26,11,0,106,9.6,94
marcus-allen-2,2018,PittsburghSteelers,2,2,1,1,0,--,0,--,--,--,--,--
marcus-allen-2,2019,PittsburghSteelers,1,--,--,--,--,--,--,--,--,--,--,--
marcus-allen-2,2020,PittsburghSteelers,14,27,16,11,0,--,0,--,--,--,--,--
marcus-allen-2,TOTAL,--,17,29,17,12,0,0,0,0,0,0,0,0
kyle-allen,2018,CarolinaPanthers,2,--,--,--,--,0,--,--,--,--,--,--
kyle-allen,2019,CarolinaPanthers,13,5,5,0,0,0,0,--,--,--,--,--
kyle-allen,2020,WashingtonFootballTeam,4,--,--,--,--,0,--,--,--,--,--,--
kyle-allen,TOTAL,--,19,5,5,0,0,0,0,0,0,0,0,0
keenan-allen,2013,SanDiegoChargers,15,3,3,0,0,0,0,0,0,0,0,0
keenan-allen,2014,SanDiegoChargers,14,5,5,0,0,0,0,0,0,0,0,0
keenan-allen,2015,SanDiegoChargers,8,1,1,0,0,0,0,0,0,0,0,0
keenan-allen,2016,SanDiegoChargers,1,0,0,0,0,0,0,0,0,0,0,0
keenan-allen,2017,LosAngelesChargers,16,1,1,0,0,0,1,1,0,32,32,32
keenan-allen,2018,LosAngelesChargers,16,3,3,0,0,0,0,--,--,--,--,--
keenan-allen,2019,LosAngelesChargers,16,3,3,0,0,0,0,--,--,--,--,--
keenan-allen,2020,LosAngelesChargers,14,1,1,0,0,0,0,--,--,--,--,--
keenan-allen,TOTAL,--,100,17,17,0,0,0,1,1,0,32,32,32
josh-allen-4,2018,BuffaloBills,12,1,1,0,0,0,0,--,--,--,--,--
josh-allen-4,2019,BuffaloBills,16,1,1,0,0,0,0,--,--,--,--,--
